School ID - NCES Assigned [Public School] Latest available year,School Name,State Name [Public School] Latest available year,Grade 12 offered [Public School] 2018-19,Grade 13 Offered [Public School] 2018-19,Ungraded offered [Public School] 2018-19,Adult Education Offered [Public School] 2018-19,No Grades Offered [Public School] 2018-19,Total Students All Grades (Excludes AE) [Public School] 2018-19,Total Students All Grades (Includes AE) [Public School] 2018-19,Free Lunch Eligible [Public School] 2018-19,Direct Certification [Public School] 2018-19,Reduced-price Lunch Eligible Students [Public School] 2018-19,Free and Reduced Lunch Students [Public School] 2018-19,Grades 9-12 Students [Public School] 2018-19,Full-Time Equivalent (FTE) Teachers [Public School] 2018-19,Pupil/Teacher Ratio [Public School] 2018-19
484441005068,WALL EL,Texas,2-No,2-No,2-No,2-No,2-No,549,549,80,–,10,90,†,41.72,13.16
484441005069,WALL H S,Texas,1-Yes,2-No,2-No,2-No,2-No,353,353,38,–,3,41,353,36.96,9.55
484441006924,WALL MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,270,270,44,–,6,50,†,27.35,9.87
484441009402,WALL PPCD,Texas,2-No,2-No,2-No,2-No,2-No,1,1,0,–,0,0,†,–,†
483738008476,WALL SP PROG,Texas,2-No,2-No,2-No,2-No,2-No,2,2,†,–,†,†,†,–,†
481401007453,WALL SP PROG (FLC/BAC),Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
484441007131,WALL SPECIAL PROGRAMS,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
484471008928,WALL SPECIAL PROGRAMS,Texas,2-No,2-No,2-No,2-No,2-No,1,1,†,–,†,†,†,–,†
483357011543,WALL SPECIAL PROGRAMS,Texas,2-No,2-No,2-No,2-No,2-No,1,1,†,–,†,†,†,–,†
484155009373,WALL SPECIAL PROGRAMS,Texas,2-No,2-No,2-No,2-No,2-No,6,6,†,–,†,†,†,–,†
483398009184,WALL SPECIAL PROGRAMS,Texas,2-No,2-No,2-No,2-No,2-No,5,5,†,–,†,†,†,–,†
481464010962,WALLACE ACCELERATED H S,Texas,1-Yes,2-No,2-No,2-No,2-No,5,5,†,–,†,†,5,1,5
480000512671,WALLACE ACCELERATED H S,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
482304013722,WALLACE ACCELERATED H S,TEXAS,–,–,–,–,–,†,†,†,†,†,†,†,†,†
483702004164,WALLACE EL,Texas,2-No,2-No,2-No,2-No,2-No,774,774,411,–,31,442,†,48.51,15.96
483786012669,WALLACE H S,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
484443005073,WALLER H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2034,2034,1046,–,162,1208,2032,126.65,16.06
484443005074,WALLER J H,Texas,2-No,2-No,2-No,2-No,2-No,820,820,484,–,84,568,†,49.43,16.59
484443008402,WALLER J J A E P,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
484653012333,WALLY WATKINS EL,Texas,2-No,2-No,2-No,2-No,2-No,654,654,91,–,22,113,†,40.16,16.28
482364002603,WALNUT BEND EL,Texas,2-No,2-No,2-No,2-No,2-No,767,767,654,–,11,665,†,41.64,18.42
484449005079,WALNUT BEND EL,Texas,2-No,2-No,2-No,2-No,2-No,80,80,49,–,6,55,†,5.84,13.7
480920000385,WALNUT CREEK EL,Texas,2-No,2-No,2-No,2-No,2-No,575,575,224,–,40,264,†,34.73,16.56
480894000362,WALNUT CREEK EL,Texas,2-No,2-No,2-No,2-No,2-No,654,654,612,–,11,623,†,41.81,15.64
482034002048,WALNUT GLEN ACAD FOR EXCEL,Texas,2-No,2-No,2-No,2-No,2-No,413,413,208,–,31,239,†,31.87,12.96
481302007122,WALNUT GROVE EL,Texas,2-No,2-No,2-No,2-No,2-No,701,701,4,–,0,4,†,47.24,14.84
483060010630,WALNUT GROVE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1120,1120,209,–,44,253,†,57.42,19.51
481623001380,WALNUT HILL EL,Texas,2-No,2-No,2-No,2-No,2-No,377,377,284,–,0,284,†,26,14.5
480000806989,WALNUT SPRINGS EL,Texas,2-No,2-No,2-No,2-No,2-No,739,739,131,–,19,150,†,48.62,15.2
483237006762,WALNUT SPRINGS EL,Texas,2-No,2-No,2-No,2-No,2-No,334,334,103,–,15,118,†,22.95,14.55
484452012079,WALNUT SPRINGS SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,187,187,160,–,0,160,45,18.64,10.03
480778013642,WALSH EL,TEXAS,2-No,2-No,2-No,2-No,2-No,474,474,79,–,14,93,†,30.35,15.62
480809005387,WALT DISNEY EL,Texas,2-No,2-No,2-No,2-No,2-No,508,508,320,–,25,345,†,35.82,14.18
480789006072,WALTER & LOIS CURTIS MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1345,1345,158,–,31,189,†,76.09,17.68
481428005425,WALTER HALL EL,Texas,2-No,2-No,2-No,2-No,2-No,865,865,85,–,27,112,†,48,18.02
481965007286,WALTER MOSES BURTON EL,Texas,2-No,2-No,2-No,2-No,2-No,377,377,230,–,34,264,†,30,12.57
482364002604,WALTRIP H S,Texas,1-Yes,2-No,2-No,2-No,2-No,1907,1907,1274,–,6,1280,1907,97.16,19.63
483294003657,WALZEM EL,Texas,2-No,2-No,2-No,2-No,2-No,650,650,585,–,1,586,†,48.14,13.5
483312011138,WANKE EL,Texas,2-No,2-No,2-No,2-No,2-No,732,732,247,–,43,290,†,50,14.64
480744002238,WARD EL,Texas,2-No,2-No,2-No,2-No,2-No,553,553,195,–,43,238,†,32.3,17.12
483312009469,WARD EL,Texas,2-No,2-No,2-No,2-No,2-No,850,850,350,–,92,442,†,51.78,16.42
482811012487,WARE EL,Texas,2-No,2-No,2-No,2-No,2-No,514,514,466,–,27,493,†,31.44,16.35
481611011259,WARNER EL,Texas,2-No,2-No,2-No,2-No,2-No,1346,1346,116,–,33,149,†,68.09,19.77
484458005083,WARREN EL,Texas,2-No,2-No,2-No,2-No,2-No,420,420,240,–,29,269,†,27.31,15.38
484458005084,WARREN H S,Texas,1-Yes,2-No,2-No,2-No,2-No,317,317,120,–,23,143,317,29.8,10.64
483312009134,WARREN H S,Texas,1-Yes,2-No,2-No,2-No,2-No,3077,3077,1065,–,234,1299,3077,174.3,17.65
484458005085,WARREN J H,Texas,2-No,2-No,2-No,2-No,2-No,300,300,135,–,17,152,†,20.9,14.35
484458012904,WARREN JJAEP,Texas,2-No,2-No,2-No,2-No,2-No,1,1,0,–,0,0,1,–,†
481956001811,WARREN MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,807,807,121,–,30,151,†,43.51,18.55
482364002605,WASHINGTON B T H S,Texas,1-Yes,2-No,2-No,2-No,2-No,760,760,718,–,1,719,760,52.33,14.52
483405012588,WASHINGTON EARLY CHILDHOOD CENTER,Texas,2-No,2-No,2-No,2-No,2-No,178,178,178,–,0,178,†,11.97,14.87
482916006750,WASHINGTON ECH CTR,Texas,2-No,2-No,2-No,2-No,2-No,282,282,275,–,2,277,†,15.97,17.66
484008004552,WASHINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,421,421,324,–,40,364,†,33.01,12.75
483540012349,WASHINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,291,291,249,–,1,250,†,22.9,12.71
483873004406,WASHINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,376,376,372,–,1,373,†,28.31,13.28
481020000482,WASHINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,316,316,213,–,20,233,†,16.08,19.65
481970001925,WASHINGTON HEIGHTS EL,Texas,2-No,2-No,2-No,2-No,2-No,333,333,322,–,0,322,†,23.85,13.96
481500008879,WASHINGTON J H,Texas,2-No,2-No,2-No,2-No,2-No,821,821,626,–,64,690,†,63.43,12.94
483057008988,WASHINGTON STEM ACADEMY,Texas,2-No,2-No,2-No,2-No,2-No,474,474,187,–,28,215,†,29.13,16.27
484467005086,WASKOM EL,Texas,2-No,2-No,2-No,2-No,2-No,373,373,233,–,23,256,†,27.63,13.5
484467005087,WASKOM H S,Texas,1-Yes,2-No,2-No,2-No,2-No,315,315,175,–,11,186,315,32.38,9.73
484467005088,WASKOM MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,215,215,129,–,14,143,†,15.99,13.45
481023000504,WATAUGA EL,Texas,2-No,2-No,2-No,2-No,2-No,779,779,558,–,49,607,†,52.73,14.77
481023000505,WATAUGA MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,706,706,421,–,42,463,0,49.97,14.13
484471011437,WATER VALLEY / VERIBEST SPECIAL PROGRAMS,Texas,2-No,2-No,2-No,2-No,2-No,3,3,†,–,†,†,†,–,†
484471005089,WATER VALLEY EL,Texas,2-No,2-No,2-No,2-No,2-No,195,195,85,–,27,112,†,16.86,11.57
484471005090,WATER VALLEY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,126,126,45,–,17,62,84,16.23,7.76
481323021203,WATERFORD OAKS EL,Texas,2-No,2-No,2-No,2-No,2-No,578,578,396,–,48,444,†,32.9,17.57
482850010934,WATERS EL,Texas,2-No,2-No,2-No,2-No,2-No,584,584,381,–,9,390,†,35.85,16.29
481611005687,WATKINS MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1383,1383,873,–,130,1003,†,92.34,14.98
483189003548,WATSON J H,Texas,2-No,2-No,2-No,2-No,2-No,340,340,247,–,44,291,†,26.42,12.87
482034002050,WATSON TECHNOLOGY CENTER,Texas,2-No,2-No,2-No,2-No,2-No,580,580,278,–,40,318,†,31.82,18.23
483948008223,WATTS EL,Texas,2-No,2-No,2-No,2-No,2-No,629,629,193,–,41,234,†,34.5,18.23
481970001926,WAVERLY PARK EL,Texas,2-No,2-No,2-No,2-No,2-No,749,749,587,–,11,598,†,53.76,13.93
484473011211,WAXAHACHIE GLOBAL H S,Texas,1-Yes,2-No,2-No,2-No,2-No,352,352,89,–,24,113,352,26.41,13.33
484473005095,WAXAHACHIE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2363,2363,867,–,177,1044,2363,168.04,14.06
484473006943,WAXAHACHIE H S OF CHOICE,Texas,1-Yes,2-No,2-No,2-No,2-No,38,38,14,–,0,14,38,7.95,4.78
483318012906,WAYNE A COX EL,Texas,2-No,2-No,2-No,2-No,2-No,686,686,64,–,19,83,†,40.92,16.76
480004413290,WAYSIDE ALTAMIRA ACADEMY,TEXAS,2-No,2-No,2-No,2-No,2-No,485,485,244,–,36,280,†,32.64,14.86
480004408055,WAYSIDE EDEN PARK ACADEMY,Texas,2-No,2-No,2-No,2-No,2-No,346,346,138,–,16,154,†,26.04,13.29
481770001535,WAYSIDE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,965,965,268,–,56,324,†,53.62,18
480004412758,WAYSIDE REAL LEARNING ACADEMY,Texas,2-No,2-No,2-No,2-No,2-No,665,665,412,–,29,441,†,36.39,18.27
480004412927,WAYSIDE SCI-TECH MIDDLE AND H S,Texas,1-Yes,2-No,2-No,2-No,2-No,599,599,253,–,27,280,234,62.01,9.66
483510003975,WEATHERFORD EL,Texas,2-No,2-No,2-No,2-No,2-No,446,446,231,–,34,265,†,45.5,9.8
484480005100,WEATHERFORD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2307,2307,673,–,101,774,2307,150.27,15.35
482034002051,WEAVER EL,Texas,2-No,2-No,2-No,2-No,2-No,554,554,398,–,15,413,†,35.87,15.44
482679007748,WEBB COUNTY J J A E P,Texas,2-No,2-No,2-No,2-No,2-No,10,10,10,–,0,10,6,–,†
484481008953,WEBB D A E P,Texas,–,–,–,–,–,†,†,†,†,†,†,†,†,†
480870005364,WEBB EL,Texas,2-No,2-No,2-No,2-No,2-No,641,641,583,–,18,601,†,47.34,13.54
482985003362,WEBB EL,Texas,2-No,2-No,2-No,2-No,2-No,404,404,268,–,29,297,†,34.66,11.66
480894002468,WEBB M S,Texas,2-No,2-No,2-No,2-No,2-No,681,681,645,–,7,652,†,52.04,13.09
482034002052,WEBB MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1193,1193,715,–,132,847,0,71.52,16.68
480894012842,WEBB PRI CENTER,Texas,2-No,2-No,2-No,2-No,2-No,207,207,204,–,1,205,†,15.83,13.08
481428004066,WEDGEWOOD EL,Texas,2-No,2-No,2-No,2-No,2-No,729,729,290,–,52,342,†,44.61,16.34
484473008206,WEDGEWORTH EL,Texas,2-No,2-No,2-No,2-No,2-No,655,655,316,–,53,369,†,45.49,14.4
481970005379,WEDGWOOD 6TH GR SCH,Texas,2-No,2-No,2-No,2-No,2-No,443,443,394,–,0,394,†,29.51,15.01
481970001927,WEDGWOOD MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,925,925,822,–,3,825,†,54.26,17.05
484482005105,WEIMAR EL,Texas,2-No,2-No,2-No,2-No,2-No,298,298,176,–,26,202,†,24,12.42
484482005106,WEIMAR H S,Texas,1-Yes,2-No,2-No,2-No,2-No,201,201,73,–,19,92,201,19.64,10.23
484482005107,WEIMAR J H,Texas,2-No,2-No,2-No,2-No,2-No,174,174,89,–,11,100,†,15.44,11.27
483969021274,WEINERT EL,Texas,2-No,2-No,2-No,2-No,2-No,475,475,279,–,33,312,†,32.01,14.84
483483013491,WEISS H S,TEXAS,2-No,2-No,2-No,2-No,2-No,1383,1383,544,–,134,678,1383,90.9,15.21
482364005501,WELCH MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,727,727,668,–,0,668,†,43.63,16.66
484035004570,WELDER EL,Texas,2-No,2-No,2-No,2-No,2-No,558,558,376,–,0,376,†,32.26,17.3
482076005994,WELDON EL,Texas,2-No,2-No,2-No,2-No,2-No,533,533,375,–,36,411,†,42.67,12.49
481770011032,WELDON HAFLEY DEVELOPMENT CTR,Texas,2-No,2-No,2-No,2-No,2-No,468,468,327,–,30,357,†,15.19,30.81
480735013650,WELLBORN MIDDLE,TEXAS,2-No,2-No,2-No,2-No,2-No,620,620,148,–,22,170,†,48.03,12.91
484489006801,WELLINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,307,307,200,–,9,209,†,23.38,13.13
482730007867,WELLINGTON EL,Texas,2-No,2-No,2-No,2-No,2-No,895,895,25,–,4,29,†,56.09,15.96
484489005111,WELLINGTON H S,Texas,1-Yes,2-No,2-No,2-No,2-No,155,155,82,–,6,88,155,17.73,8.74
484489006800,WELLINGTON J H,Texas,2-No,2-No,2-No,2-No,2-No,124,124,83,–,8,91,†,14.56,8.52
484491005114,WELLMAN-UNION SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,335,335,134,–,47,181,68,26.18,12.8
483808006166,WELLS BRANCH EL,Texas,2-No,2-No,2-No,2-No,2-No,483,483,261,–,30,291,†,41.78,11.56
481611013441,WELLS EL,TEXAS,2-No,2-No,2-No,2-No,2-No,738,738,50,–,11,61,†,39,18.92
484494005115,WELLS EL,Texas,2-No,2-No,2-No,2-No,2-No,169,169,112,–,5,117,†,14.76,11.45
483510003976,WELLS EL,Texas,2-No,2-No,2-No,2-No,2-No,562,562,82,–,13,95,†,41.03,13.7
484494005116,WELLS H S,Texas,1-Yes,2-No,2-No,2-No,2-No,129,129,67,–,13,80,78,13.61,9.48
484496012878,WESLACO 21ST CENTURY CTE EARLY COLLEGE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,226,226,189,–,0,189,226,15.7,14.39
484496008851,WESLACO EAST H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2051,2051,1821,–,0,1821,2051,143.14,14.33
484496005125,WESLACO H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2430,2430,1941,–,0,1941,2430,160.35,15.15
482364002607,WESLEY EL,Texas,2-No,2-No,2-No,2-No,2-No,346,346,346,–,0,346,†,25.11,13.78
483294003658,WEST AVENUE EL,Texas,2-No,2-No,2-No,2-No,2-No,351,351,322,–,2,324,†,28.4,12.36
484428008980,WEST AVENUE EL,Texas,2-No,2-No,2-No,2-No,2-No,338,338,309,–,0,309,†,23.22,14.56
481023000506,WEST BIRDVILLE EL,Texas,2-No,2-No,2-No,2-No,2-No,752,752,577,–,51,628,†,47.45,15.85
481467000961,WEST BRAZOS J H,Texas,2-No,2-No,2-No,2-No,2-No,481,481,218,–,28,246,†,33.61,14.31
482364009271,WEST BRIAR MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,1114,1114,668,–,7,675,†,58.71,18.97
480967005951,WEST BROOK SR H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2284,2284,1222,–,160,1382,2284,133.54,17.1
484504001742,WEST BROOKHAVEN YOUTH RANCH SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,35,35,32,–,0,32,26,6,5.83
482301002341,WEST CENTRAL EL,Texas,2-No,2-No,2-No,2-No,2-No,403,403,311,–,51,362,†,27.17,14.83
481467000960,WEST COLUMBIA EL,Texas,2-No,2-No,2-No,2-No,2-No,838,838,367,–,12,379,†,47.33,17.71
482647013021,WEST CYPRESS HILLS EL,Texas,2-No,2-No,2-No,2-No,2-No,874,874,64,–,9,73,†,50.37,17.35
481623013551,WEST DALLAS AREA,TEXAS,2-No,2-No,2-No,2-No,2-No,0,0,–,–,–,–,0,0.00,†
484504005130,WEST EL,Texas,2-No,2-No,2-No,2-No,2-No,565,565,192,–,29,221,†,28.55,19.79
480870007723,WEST EL,Texas,2-No,2-No,2-No,2-No,2-No,616,616,340,–,49,389,†,38.87,15.85
484554005179,WEST EL,Texas,2-No,2-No,2-No,2-No,2-No,491,491,358,–,33,391,†,33.57,14.63
481618001200,WEST EL,Texas,2-No,2-No,2-No,2-No,2-No,296,296,264,–,0,264,†,18.89,15.67
480981000453,WEST END EL,Texas,2-No,2-No,2-No,2-No,2-No,148,148,38,–,14,52,†,12.42,11.92
484578007482,WEST FOUNDATION EL,Texas,2-No,2-No,2-No,2-No,2-No,425,425,115,–,24,139,†,30.69,13.85
483543013088,WEST GROVES EARLY LEARNING CENTER,TEXAS,2-No,2-No,2-No,2-No,2-No,92,92,62,–,10,72,†,4,23
484504005131,WEST H S,Texas,1-Yes,2-No,2-No,2-No,2-No,443,443,111,–,15,126,443,34.06,13.01
481970005799,WEST HANDLEY EL,Texas,2-No,2-No,2-No,2-No,2-No,505,505,491,–,0,491,†,43,11.74
484500005126,WEST HARDIN EL,Texas,2-No,2-No,2-No,2-No,2-No,319,319,211,–,24,235,†,18.33,17.4
484500005127,WEST HARDIN H S,Texas,1-Yes,2-No,2-No,2-No,2-No,239,239,101,–,16,117,155,21.73,11
482406002683,WEST HURST EL,Texas,2-No,2-No,2-No,2-No,2-No,546,546,334,–,46,380,†,31.11,17.55
482667003006,WEST MAIN EL,Texas,2-No,2-No,2-No,2-No,2-No,718,718,589,–,51,640,†,39.96,17.97
482517002812,WEST MEMORIAL EL,Texas,2-No,2-No,2-No,2-No,2-No,820,820,368,–,39,407,†,57.64,14.23
482517002813,WEST MEMORIAL J H,Texas,2-No,2-No,2-No,2-No,2-No,851,851,382,–,68,450,†,55,15.47
483039003422,WEST MESQUITE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2095,2095,1490,–,180,1670,2095,139.44,15.02
484504006187,WEST MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,315,315,105,–,21,126,†,19.31,16.31
484509005140,WEST ORANGE-STARK EL,Texas,2-No,2-No,2-No,2-No,2-No,1059,1059,688,–,29,717,†,64.3,16.47
484509005143,WEST ORANGE-STARK H S,Texas,1-Yes,2-No,2-No,2-No,2-No,633,633,441,–,32,473,633,52.75,12
484509005142,WEST ORANGE-STARK MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,497,497,321,–,23,344,†,36.87,13.48
484512008890,WEST OSO EL,Texas,2-No,2-No,2-No,2-No,2-No,458,458,416,–,0,416,†,31.53,14.53
484512005147,WEST OSO H S,Texas,1-Yes,2-No,2-No,2-No,2-No,609,609,534,–,0,534,609,52.53,11.59
484512009005,WEST OSO ISD JJAEP,Texas,2-No,2-No,2-No,2-No,2-No,1,1,0,–,0,0,1,–,†
484512005148,WEST OSO J H,Texas,2-No,2-No,2-No,2-No,2-No,468,468,424,–,0,424,†,33.64,13.91
481776006398,WEST RIDGE MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,931,931,33,–,0,33,†,68.35,13.62
484515012715,WEST RUSK EL,Texas,2-No,2-No,2-No,2-No,2-No,243,243,173,–,5,178,†,17.33,14.02
484515005151,WEST RUSK H S,Texas,1-Yes,2-No,2-No,2-No,2-No,347,347,211,–,29,240,347,26.56,13.06
484515005150,WEST RUSK INT,Texas,2-No,2-No,2-No,2-No,2-No,226,226,151,–,10,161,†,19.33,11.69
484515005152,WEST RUSK MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,272,272,177,–,20,197,0,19.21,14.16
484518005153,WEST SABINE EL,Texas,2-No,2-No,2-No,2-No,2-No,301,301,243,–,12,255,†,22.4,13.44
484518005154,WEST SABINE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,312,312,207,–,16,223,167,28.07,11.12
482459002753,WEST SIDE EL,Texas,2-No,2-No,2-No,2-No,2-No,427,427,378,–,18,396,†,29.87,14.3
484158021373,WEST TEXAS EL,Texas,2-No,2-No,2-No,2-No,2-No,343,343,119,–,7,126,†,24.87,13.79
484158004751,WEST TEXAS H S,Texas,1-Yes,2-No,2-No,2-No,2-No,206,206,61,–,12,73,206,28.56,7.21
484158006486,WEST TEXAS MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,163,163,51,–,8,59,†,16.71,9.75
482364002608,WEST UNIVERSITY EL,Texas,2-No,2-No,2-No,2-No,2-No,1283,1283,39,–,3,42,†,70.41,18.22
482566002882,WEST WARD EL,Texas,2-No,2-No,2-No,2-No,2-No,461,461,443,–,1,444,†,36.86,12.51
481428010681,WESTBROOK INT,Texas,2-No,2-No,2-No,2-No,2-No,1141,1141,306,–,0,306,0,69.22,16.48
484521005156,WESTBROOK SCHOOL,Texas,1-Yes,2-No,2-No,2-No,2-No,272,272,64,–,0,64,79,25.37,10.72
482364002609,WESTBURY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2348,2348,2184,–,5,2189,2348,126.91,18.5
484110008831,WESTCHESTER ACADEMY FOR INTERNATIONAL STUDIES,Texas,1-Yes,2-No,2-No,2-No,2-No,1014,1014,552,–,63,615,589,78.62,12.9
481970001929,WESTCLIFF EL,Texas,2-No,2-No,2-No,2-No,2-No,580,580,433,–,7,440,†,35,16.57
481970001930,WESTCREEK EL,Texas,2-No,2-No,2-No,2-No,2-No,588,588,550,–,2,552,†,37.59,15.64
482850010935,WESTER EL,Texas,2-No,2-No,2-No,2-No,2-No,426,426,383,–,7,390,†,29,14.69
482001009162,WESTER MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,807,807,102,–,18,120,†,60.66,13.3
481830001720,WESTERN HILLS EL,Texas,2-No,2-No,2-No,2-No,2-No,414,414,257,–,44,301,†,31.74,13.04
484233004831,WESTERN HILLS EL,Texas,2-No,2-No,2-No,2-No,2-No,415,415,289,–,20,309,†,28.06,14.79
481970001931,WESTERN HILLS EL,Texas,2-No,2-No,2-No,2-No,2-No,798,798,784,–,0,784,†,51.62,15.46
481970001932,WESTERN HILLS H S,Texas,1-Yes,2-No,2-No,2-No,2-No,865,865,721,–,2,723,865,78.85,10.97
481970008915,WESTERN HILLS PRI,Texas,2-No,2-No,2-No,2-No,2-No,543,543,510,–,0,510,†,34,15.97
480813000183,WESTERN PLATEAU EL,Texas,2-No,2-No,2-No,2-No,2-No,424,424,195,–,36,231,†,27.11,15.64
484122004721,WESTFIELD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2863,2863,1491,–,149,1640,2863,171.57,16.69
484524005157,WESTHOFF EL,Texas,2-No,2-No,2-No,2-No,2-No,87,87,56,–,4,60,†,7.25,12
480025409511,WESTLAKE ACADEMY,Texas,1-Yes,2-No,2-No,2-No,2-No,879,879,19,–,0,19,311,62.61,14.04
481776009079,WESTLAKE ALTER,Texas,1-Yes,2-No,2-No,2-No,2-No,0,0,–,–,–,–,0,0.50,0.00
481776001549,WESTLAKE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2772,2772,89,–,0,89,2772,188.32,14.72
482391013303,WESTLAKE MIDDLE,TEXAS,2-No,2-No,2-No,2-No,2-No,1036,1036,165,–,30,195,†,55.09,18.81
484248004848,WESTLAWN EL,Texas,2-No,2-No,2-No,2-No,2-No,334,334,305,–,3,308,†,35.32,9.46
481281007088,WESTOVER PARK J H,Texas,2-No,2-No,2-No,2-No,2-No,923,923,266,–,63,329,†,47.46,19.45
481970006550,WESTPARK EL,Texas,2-No,2-No,2-No,2-No,2-No,742,742,254,–,1,255,†,45,16.49
484533005160,WESTPHALIA EL,Texas,2-No,2-No,2-No,2-No,2-No,155,155,23,–,9,32,†,13.21,11.73
480831000205,WESTSIDE EL,Texas,2-No,2-No,2-No,2-No,2-No,1060,1060,723,–,79,802,†,61.75,17.17
482703012256,WESTSIDE EL,Texas,2-No,2-No,2-No,2-No,2-No,567,567,39,–,7,46,†,40.97,13.84
482364008816,WESTSIDE H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2902,2902,1649,–,3,1652,2902,155.39,18.68
483483006596,WESTVIEW MIDDLE,Texas,2-No,2-No,2-No,2-No,2-No,763,763,524,–,76,600,†,62.63,12.18
481983007068,WESTWIND EL,Texas,2-No,2-No,2-No,2-No,2-No,558,558,305,–,47,352,†,38.49,14.5
484110004704,WESTWOOD EL,Texas,2-No,2-No,2-No,2-No,2-No,521,521,459,–,0,459,†,39,13.36
484329004914,WESTWOOD EL,Texas,2-No,2-No,2-No,2-No,2-No,447,447,271,–,32,303,†,31.2,14.33
481995001951,WESTWOOD EL,Texas,2-No,2-No,2-No,2-No,2-No,618,618,123,–,15,138,†,39.2,15.77
484329004915,WESTWOOD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,418,418,176,–,11,187,418,40.09,10.43
483808005805,WESTWOOD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,2756,2756,343,–,68,411,2756,165.68,16.63
484329004916,WESTWOOD J H,Texas,2-No,2-No,2-No,2-No,2-No,237,237,118,–,17,135,†,23.31,10.17
483702004165,WESTWOOD MATH SCIENCE LEADERSHIP MAGNET,Texas,2-No,2-No,2-No,2-No,2-No,671,671,334,–,31,365,†,48.59,13.81
484329005606,WESTWOOD PRI,Texas,2-No,2-No,2-No,2-No,2-No,416,416,271,–,37,308,†,28.86,14.41
483312003725,WESTWOOD TERRACE EL,Texas,2-No,2-No,2-No,2-No,2-No,519,519,465,–,5,470,†,43,12.07
483294008448,WETMORE EL,Texas,2-No,2-No,2-No,2-No,2-No,662,662,261,–,51,312,†,40.69,16.27
483624004075,WH FORD H S,Texas,1-Yes,2-No,2-No,2-No,2-No,786,786,417,–,43,460,786,58.6,13.41
484538012197,WHARTON EL,Texas,2-No,2-No,2-No,2-No,2-No,630,630,484,–,0,484,†,43.2,14.58
484538005165,WHARTON H S,Texas,1-Yes,2-No,2-No,2-No,2-No,591,591,382,–,0,382,591,45.37,13.03
484538012610,WHARTON J H,Texas,2-No,2-No,2-No,2-No,2-No,300,300,218,–,0,218,†,27.22,11.02
482364002610,WHARTON K-8 DUAL LANGUAGE ACADEMY,Texas,2-No,2-No,2-No,2-No,2-No,511,511,211,–,3,214,†,28,18.25
484233008430,WHEATLEY ALTERNATIVE EDUCATION CENTER,Texas,2-No,2-No,2-No,2-No,2-No,30,30,23,–,0,23,20,7.72,3.89
482364002611,WHEATLEY H S,Texas,1-Yes,2-No,2-No,2-No,2-No,874,874,819,–,0,819,874,57.42,15.22
483540004014,WHEATLEY SCHOOL OF EARLY CHILDHOOD PROGRAMS,Texas,2-No,2-No,2-No,2-No,2-No,424,424,421,–,0,421,†,27.87,15.21
